Incident ID,Priority,SLA Name,SLA Status,Submit Date,Resolved Date,Assigned Group
INC000000401382,Medium,Service Desk - P3 Resolution Time,Met,04/08/2025 16:10,05/08/2025 04:15,Service Desk L1
INC000000401383,Medium,Service Desk - P3 Resolution Time,Met,25/08/2025 09:32,25/08/2025 09:41,Service Desk L1
INC000000401383,Medium,Workplace Services - P3 Resolution Time,Met,25/08/2025 09:32,25/08/2025 09:41,Identity & Access
INC000000401386,Medium,Service Desk - P3 Resolution Time,Met,04/08/2025 12:00,04/08/2025 12:14,Service Desk L1
INC000000401386,Medium,Network Operations - P3 Resolution Time,Met,04/08/2025 12:00,04/08/2025 12:14,Workplace Services
INC000000401387,Low,Service Desk - P4 Resolution Time,Met,21/08/2025 10:21,21/08/2025 10:30,Service Desk Remote
INC000000401387,Low,Network Operations - P4 Resolution Time,Met,21/08/2025 10:21,21/08/2025 10:30,Network Operations
INC000000401388,Medium,Service Desk - P3 Resolution Time,Met,04/08/2025 08:39,04/08/2025 09:01,Service Desk L1
INC000000401391,Low,Service Desk - P4 Resolution Time,Met,12/08/2025 17:20,12/08/2025 17:42,Service Desk L1
INC000000401394,Medium,Service Desk - P3 Resolution Time,Met,19/08/2025 17:50,19/08/2025 18:15,Service Desk L1
INC000000401395,Medium,Service Desk - P3 Resolution Time,Met,13/08/2025 08:44,13/08/2025 08:50,Service Desk VIP
INC000000401395,Medium,Network Operations - P3 Resolution Time,Met,13/08/2025 08:44,13/08/2025 08:50,Workplace Services
INC000000401397,Low,Service Desk - P4 Resolution Time,Met,21/08/2025 11:29,21/08/2025 11:50,Service Desk VIP
INC000000401399,Medium,Service Desk - P3 Resolution Time,Met,15/08/2025 17:59,15/08/2025 18:07,Service Desk L1
INC000000401402,Medium,Service Desk - P3 Resolution Time,Met,27/08/2025 17:11,27/08/2025 17:30,Service Desk VIP
INC000000401403,Medium,Service Desk - P3 Resolution Time,Met,11/08/2025 15:32,11/08/2025 15:56,Service Desk VIP
INC000000401405,Medium,Service Desk - P3 Resolution Time,Met,18/08/2025 09:06,18/08/2025 09:19,Service Desk L1
INC000000401406,Medium,Service Desk - P3 Resolution Time,Met,28/08/2025 15:31,28/08/2025 15:50,Service Desk L1
INC000000401407,Low,Service Desk - P4 Resolution Time,Met,25/08/2025 17:54,25/08/2025 18:17,Service Desk L1
INC000000401410,Medium,Service Desk - P3 Resolution Time,Met,15/08/2025 14:27,15/08/2025 14:50,Service Desk VIP
INC000000401411,Medium,Service Desk - P3 Resolution Time,Met,20/08/2025 17:43,20/08/2025 18:03,Service Desk L1
INC000000401412,Medium,Service Desk - P3 Resolution Time,Met,07/08/2025 08:25,07/08/2025 08:38,Service Desk L1
INC000000401413,Low,Service Desk - P4 Resolution Time,Met,01/08/2025 15:59,02/08/2025 06:51,Service Desk VIP
INC000000401416,Medium,Service Desk - P3 Resolution Time,Met,21/08/2025 13:14,21/08/2025 13:32,Service Desk Remote
INC000000401417,Medium,Service Desk - P3 Resolution Time,Met,18/08/2025 14:32,18/08/2025 14:58,Service Desk L1
INC000000401419,Medium,Service Desk - P3 Resolution Time,Met,25/08/2025 13:27,25/08/2025 13:43,Service Desk VIP
INC000000401422,Medium,Service Desk - P3 Resolution Time,Met,25/08/2025 14:40,25/08/2025 14:52,Service Desk L1
INC000000401425,Medium,Service Desk - P3 Resolution Time,Met,28/08/2025 14:45,28/08/2025 14:59,Service Desk L1
INC000000401428,Medium,Service Desk - P3 Resolution Time,Met,01/08/2025 14:08,01/08/2025 14:30,Service Desk L1
INC000000401430,Low,Service Desk - P4 Resolution Time,Met,25/08/2025 16:46,25/08/2025 16:56,Service Desk VIP
INC000000401433,Medium,Service Desk - P3 Resolution Time,Met,04/08/2025 17:45,04/08/2025 18:06,Service Desk L1
INC000000401434,Medium,Service Desk - P3 Resolution Time,Met,04/08/2025 11:53,04/08/2025 13:19,Service Desk L1
INC000000401435,Medium,Service Desk - P3 Resolution Time,Met,18/08/2025 14:20,19/08/2025 03:39,Service Desk L1
INC000000401436,Medium,Service Desk - P3 Resolution Time,Met,07/08/2025 16:00,08/08/2025 04:11,Service Desk L1
INC000000401438,Medium,Service Desk - P3 Resolution Time,Met,18/08/2025 13:42,18/08/2025 14:00,Service Desk Remote
INC000000401441,Low,Service Desk - P4 Resolution Time,Met,22/08/2025 08:16,22/08/2025 10:57,Service Desk L1
INC000000401444,Medium,Service Desk - P3 Resolution Time,Met,04/08/2025 14:09,04/08/2025 14:27,Service Desk VIP
INC000000401446,Medium,Service Desk - P3 Resolution Time,Met,08/08/2025 11:43,08/08/2025 12:03,Service Desk L1
INC000000401448,Low,Service Desk - P4 Resolution Time,Met,22/08/2025 14:41,23/08/2025 01:37,Service Desk VIP
INC000000401451,Medium,Service Desk - P3 Resolution Time,Met,18/08/2025 11:00,18/08/2025 11:28,Service Desk VIP
INC000000401454,Low,Service Desk - P4 Resolution Time,Met,20/08/2025 16:32,20/08/2025 16:49,Service Desk L1
INC000000401457,Medium,Service Desk - P3 Resolution Time,Met,18/08/2025 12:19,18/08/2025 12:40,Service Desk L1
INC000000401460,Low,Service Desk - P4 Resolution Time,Met,12/08/2025 08:31,12/08/2025 08:41,Service Desk VIP
INC000000401461,Low,Service Desk - P4 Resolution Time,Met,11/08/2025 16:44,11/08/2025 17:11,Service Desk L1
INC000000401464,Medium,Service Desk - P3 Resolution Time,Met,25/08/2025 09:14,25/08/2025 09:37,Service Desk Remote
INC000000401466,Low,Service Desk - P4 Resolution Time,Met,18/08/2025 16:51,18/08/2025 20:10,Service Desk L1
INC000000401469,Low,Service Desk - P4 Resolution Time,Met,04/08/2025 08:08,04/08/2025 08:24,Service Desk Remote
INC000000401471,Medium,Service Desk - P3 Resolution Time,Met,21/08/2025 14:51,21/08/2025 14:59,Service Desk L1
INC000000401472,Medium,Service Desk - P3 Resolution Time,Met,20/08/2025 17:50,20/08/2025 18:11,Service Desk VIP
INC000000401473,Low,Service Desk - P4 Resolution Time,Met,18/08/2025 09:20,18/08/2025 09:27,Service Desk L1
INC000000401476,Medium,Service Desk - P3 Resolution Time,Met,21/08/2025 17:23,21/08/2025 17:32,Service Desk L1
INC000000401477,Low,Service Desk - P4 Resolution Time,Met,11/08/2025 15:13,11/08/2025 15:36,Service Desk L1
INC000000401480,Low,Service Desk - P4 Resolution Time,Met,27/08/2025 09:46,27/08/2025 19:47,Service Desk L1
INC000000401483,Medium,Service Desk - P3 Resolution Time,Met,14/08/2025 16:48,15/08/2025 06:31,Service Desk Remote
INC000000401484,Low,Service Desk - P4 Resolution Time,Met,11/08/2025 12:53,11/08/2025 13:20,Service Desk L1
INC000000401486,Medium,Service Desk - P3 Resolution Time,Met,05/08/2025 10:25,05/08/2025 15:46,Service Desk L1
INC000000401489,Low,Service Desk - P4 Resolution Time,Met,06/08/2025 10:19,06/08/2025 10:31,Service Desk L1
INC000000401491,Medium,Service Desk - P3 Resolution Time,Met,18/08/2025 10:33,18/08/2025 22:09,Service Desk L1
INC000000401494,Low,Service Desk - P4 Resolution Time,Met,25/08/2025 11:21,25/08/2025 11:48,Service Desk L1
INC000000401495,Medium,Service Desk - P3 Resolution Time,Met,13/08/2025 13:45,13/08/2025 14:00,Service Desk L1
INC000000401496,Medium,Service Desk - P3 Resolution Time,Met,20/08/2025 11:37,20/08/2025 16:15,Service Desk L1
INC000000401498,Medium,Service Desk - P3 Resolution Time,Met,18/08/2025 15:33,18/08/2025 16:01,Service Desk L1
INC000000401499,Medium,Service Desk - P3 Resolution Time,Met,21/08/2025 13:40,21/08/2025 14:02,Service Desk VIP
INC000000401502,Low,Service Desk - P4 Resolution Time,Met,15/08/2025 17:16,15/08/2025 17:28,Service Desk L1
INC000000401504,Low,Service Desk - P4 Resolution Time,Met,20/08/2025 12:14,20/08/2025 12:26,Service Desk VIP
INC000000401505,Low,Service Desk - P4 Resolution Time,Met,21/08/2025 08:47,21/08/2025 09:11,Service Desk L1
INC000000401507,Medium,Service Desk - P3 Resolution Time,Met,22/08/2025 16:52,22/08/2025 17:05,Service Desk L1
INC000000401508,Medium,Service Desk - P3 Resolution Time,Met,22/08/2025 16:51,22/08/2025 17:18,Service Desk Remote
INC000000401510,Medium,Service Desk - P3 Resolution Time,Met,14/08/2025 12:53,14/08/2025 17:57,Service Desk Remote
INC000000401512,Medium,Service Desk - P3 Resolution Time,Met,18/08/2025 15:13,18/08/2025 15:31,Service Desk VIP
INC000000401513,Medium,Service Desk - P3 Resolution Time,Met,08/08/2025 12:08,08/08/2025 12:33,Service Desk Remote
INC000000401515,Medium,Service Desk - P3 Resolution Time,Met,11/08/2025 09:57,11/08/2025 10:16,Service Desk L1
INC000000401518,Low,Service Desk - P4 Resolution Time,Met,20/08/2025 15:30,20/08/2025 19:23,Service Desk L1
INC000000401521,Medium,Service Desk - P3 Resolution Time,Met,11/08/2025 13:26,11/08/2025 13:53,Service Desk L1
INC000000401522,Medium,Service Desk - P3 Resolution Time,Met,04/08/2025 12:08,04/08/2025 12:28,Service Desk VIP
INC000000401523,Low,Service Desk - P4 Resolution Time,Met,14/08/2025 09:37,14/08/2025 09:58,Service Desk VIP
INC000000401525,Medium,Service Desk - P3 Resolution Time,Met,25/08/2025 09:25,25/08/2025 09:52,Service Desk L1
INC000000401527,Medium,Service Desk - P3 Resolution Time,Met,05/08/2025 11:07,06/08/2025 01:17,Service Desk VIP
INC000000401528,Medium,Service Desk - P3 Resolution Time,Met,07/08/2025 14:02,07/08/2025 17:07,Service Desk L1
INC000000401531,Low,Service Desk - P4 Resolution Time,Met,08/08/2025 16:33,08/08/2025 16:51,Service Desk VIP
INC000000401532,Medium,Service Desk - P3 Resolution Time,Met,26/08/2025 08:42,26/08/2025 09:10,Service Desk VIP
INC000000401535,Medium,Service Desk - P3 Resolution Time,Met,04/08/2025 13:46,04/08/2025 14:15,Service Desk VIP
INC000000401537,Low,Service Desk - P4 Resolution Time,Met,11/08/2025 14:41,11/08/2025 14:46,Service Desk L1
INC000000401539,Medium,Service Desk - P3 Resolution Time,Met,28/08/2025 08:59,28/08/2025 09:07,Service Desk L1
INC000000401541,Medium,Service Desk - P3 Resolution Time,Met,25/08/2025 16:03,25/08/2025 16:26,Service Desk L1
INC000000401542,Low,Service Desk - P4 Resolution Time,Met,20/08/2025 16:05,20/08/2025 16:25,Service Desk L1
INC000000401543,Medium,Service Desk - P3 Resolution Time,Met,11/08/2025 09:33,11/08/2025 09:39,Service Desk L1
INC000000401546,Medium,Service Desk - P3 Resolution Time,Met,04/08/2025 09:46,04/08/2025 10:12,Service Desk L1
INC000000401547,Medium,Service Desk - P3 Resolution Time,Met,22/08/2025 11:31,22/08/2025 11:42,Service Desk Remote
INC000000401547,Medium,Identity & Access - P3 Resolution Time,Met,22/08/2025 11:31,22/08/2025 11:42,Network Operations
INC000000401550,Medium,Service Desk - P3 Resolution Time,Met,18/08/2025 15:14,18/08/2025 23:28,Service Desk L1
INC000000401551,Medium,Service Desk - P3 Resolution Time,Met,13/08/2025 13:52,13/08/2025 14:07,Service Desk VIP
INC000000401551,Medium,Network Operations - P3 Resolution Time,Met,13/08/2025 13:52,13/08/2025 14:07,Workplace Services
INC000000401553,Medium,Service Desk - P3 Resolution Time,Met,18/08/2025 17:45,18/08/2025 18:05,Service Desk L1
INC000000401556,Low,Service Desk - P4 Resolution Time,Met,05/08/2025 11:04,05/08/2025 13:38,Service Desk L1
INC000000401559,Medium,Service Desk - P3 Resolution Time,Met,14/08/2025 13:45,14/08/2025 17:50,Service Desk L1
INC000000401561,Medium,Service Desk - P3 Resolution Time,Met,18/08/2025 13:40,19/08/2025 02:38,Service Desk Remote
INC000000401564,Low,Service Desk - P4 Resolution Time,Met,25/08/2025 11:05,25/08/2025 11:25,Service Desk L1
INC000000401567,Low,Service Desk - P4 Resolution Time,Met,25/08/2025 16:58,25/08/2025 17:22,Service Desk L1
INC000000401568,Medium,Service Desk - P3 Resolution Time,Met,25/08/2025 10:05,25/08/2025 10:23,Service Desk Remote
INC000000401569,Medium,Service Desk - P3 Resolution Time,Met,21/08/2025 12:23,21/08/2025 14:02,Service Desk L1
INC000000401569,Medium,Workplace Services - P3 Resolution Time,Met,21/08/2025 12:23,21/08/2025 14:02,Network Operations
INC000000401571,Low,Service Desk - P4 Resolution Time,Met,27/08/2025 15:20,27/08/2025 17:15,Service Desk Remote
INC000000401574,Medium,Service Desk - P3 Resolution Time,Met,18/08/2025 17:10,18/08/2025 17:34,Service Desk L1
INC000000401577,Medium,Service Desk - P3 Resolution Time,Met,15/08/2025 17:19,15/08/2025 17:30,Service Desk Remote
INC000000401578,Low,Service Desk - P4 Resolution Time,Met,04/08/2025 10:46,04/08/2025 10:59,Service Desk VIP
INC000000401579,Medium,Service Desk - P3 Resolution Time,Met,14/08/2025 14:16,14/08/2025 14:28,Service Desk L1
INC000000401582,Low,Service Desk - P4 Resolution Time,Met,13/08/2025 11:19,13/08/2025 11:31,Service Desk L1
INC000000401583,Low,Service Desk - P4 Resolution Time,Met,18/08/2025 11:02,18/08/2025 11:15,Service Desk L1
INC000000401585,Medium,Service Desk - P3 Resolution Time,Met,20/08/2025 17:19,20/08/2025 17:26,Service Desk L1
INC000000401587,Medium,Service Desk - P3 Resolution Time,Met,04/08/2025 08:40,04/08/2025 09:09,Service Desk VIP
INC000000401589,Low,Service Desk - P4 Resolution Time,Met,27/08/2025 15:31,27/08/2025 15:56,Service Desk VIP
INC000000401592,Low,Service Desk - P4 Resolution Time,Met,25/08/2025 13:24,25/08/2025 13:40,Service Desk L1
INC000000401595,Medium,Service Desk - P3 Resolution Time,Met,19/08/2025 12:37,20/08/2025 00:07,Service Desk Remote
INC000000401597,Medium,Service Desk - P3 Resolution Time,Met,28/08/2025 10:53,28/08/2025 11:11,Service Desk L1
INC000000401600,Low,Service Desk - P4 Resolution Time,Met,20/08/2025 17:25,21/08/2025 00:06,Service Desk VIP
INC000000401603,Low,Service Desk - P4 Resolution Time,Met,13/08/2025 16:45,13/08/2025 16:58,Service Desk Remote
INC000000401604,Low,Service Desk - P4 Resolution Time,Met,18/08/2025 09:39,18/08/2025 20:37,Service Desk VIP
INC000000401607,Low,Service Desk - P4 Resolution Time,Met,20/08/2025 09:40,20/08/2025 19:08,Service Desk L1
INC000000401608,Medium,Service Desk - P3 Resolution Time,Met,04/08/2025 15:29,04/08/2025 18:37,Service Desk VIP
INC000000401611,Medium,Service Desk - P3 Resolution Time,Met,07/08/2025 10:13,07/08/2025 10:42,Service Desk Remote
INC000000401614,Low,Service Desk - P4 Resolution Time,Met,04/08/2025 13:55,04/08/2025 14:09,Service Desk VIP
INC000000401616,Low,Service Desk - P4 Resolution Time,Met,13/08/2025 08:18,13/08/2025 08:33,Service Desk VIP
INC000000401616,Low,Identity & Access - P4 Resolution Time,Met,13/08/2025 08:18,13/08/2025 08:33,Identity & Access
INC000000401618,Medium,Service Desk - P3 Resolution Time,Met,21/08/2025 14:48,21/08/2025 14:56,Service Desk L1
INC000000401621,Medium,Service Desk - P3 Resolution Time,Met,15/08/2025 17:22,15/08/2025 17:31,Service Desk L1
INC000000401621,Medium,Network Operations - P3 Resolution Time,Met,15/08/2025 17:22,15/08/2025 17:31,Network Operations
INC000000401622,Medium,Service Desk - P3 Resolution Time,Met,27/08/2025 12:32,27/08/2025 12:45,Service Desk Remote
INC000000401625,Low,Service Desk - P4 Resolution Time,Met,27/08/2025 08:34,27/08/2025 08:55,Service Desk L1
INC000000401626,Medium,Service Desk - P3 Resolution Time,Met,04/08/2025 14:32,04/08/2025 15:00,Service Desk L1
INC000000401627,Low,Service Desk - P4 Resolution Time,Met,18/08/2025 13:12,18/08/2025 22:12,Service Desk L1
INC000000401630,Low,Service Desk - P4 Resolution Time,Met,11/08/2025 14:17,11/08/2025 14:25,Service Desk L1
INC000000401632,Low,Service Desk - P4 Resolution Time,Met,08/08/2025 16:25,08/08/2025 16:31,Service Desk L1
INC000000401635,Low,Service Desk - P4 Resolution Time,Met,06/08/2025 17:40,06/08/2025 18:02,Service Desk VIP
INC000000401637,Medium,Service Desk - P3 Resolution Time,Met,11/08/2025 09:31,11/08/2025 09:37,Service Desk L1
INC000000401640,Medium,Service Desk - P3 Resolution Time,Met,18/08/2025 14:54,18/08/2025 14:59,Service Desk L1
INC000000401643,Medium,Service Desk - P3 Resolution Time,Met,14/08/2025 12:22,15/08/2025 03:05,Service Desk L1
INC000000401643,Medium,Identity & Access - P3 Resolution Time,Met,14/08/2025 12:22,15/08/2025 03:05,Identity & Access
INC000000401645,Low,Service Desk - P4 Resolution Time,Met,05/08/2025 15:50,05/08/2025 15:55,Service Desk Remote
INC000000401647,Medium,Service Desk - P3 Resolution Time,Met,04/08/2025 17:55,05/08/2025 05:05,Service Desk VIP
INC000000401650,Medium,Service Desk - P3 Resolution Time,Met,18/08/2025 12:29,18/08/2025 12:34,Service Desk L1
INC000000401650,Medium,Workplace Services - P3 Resolution Time,Missed,18/08/2025 12:29,18/08/2025 12:34,Network Operations
INC000000401653,Low,Service Desk - P4 Resolution Time,Met,04/08/2025 12:20,04/08/2025 12:34,Service Desk L1
INC000000401654,Medium,Service Desk - P3 Resolution Time,Met,04/08/2025 15:04,04/08/2025 15:19,Service Desk Remote
INC000000401657,Medium,Service Desk - P3 Resolution Time,Met,11/08/2025 17:20,11/08/2025 17:36,Service Desk Remote
INC000000401659,Medium,Service Desk - P3 Resolution Time,Met,22/08/2025 15:24,22/08/2025 19:38,Service Desk L1
INC000000401662,Low,Service Desk - P4 Resolution Time,Met,25/08/2025 09:55,25/08/2025 10:17,Service Desk L1
INC000000401662,Low,Workplace Services - P4 Resolution Time,Met,25/08/2025 09:55,25/08/2025 10:17,Workplace Services
INC000000401664,Medium,Service Desk - P3 Resolution Time,Met,11/08/2025 14:44,11/08/2025 15:08,Service Desk L1
INC000000401665,Low,Service Desk - P4 Resolution Time,Met,07/08/2025 15:47,07/08/2025 15:53,Service Desk VIP
INC000000401666,Medium,Service Desk - P3 Resolution Time,Met,25/08/2025 17:56,25/08/2025 21:32,Service Desk VIP
INC000000401667,Low,Service Desk - P4 Resolution Time,Met,28/08/2025 17:52,28/08/2025 18:19,Service Desk Remote
INC000000401669,Medium,Service Desk - P3 Resolution Time,Met,12/08/2025 08:03,12/08/2025 17:36,Service Desk L1
INC000000401670,Medium,Service Desk - P3 Resolution Time,Missed,25/08/2025 17:25,25/08/2025 17:39,Service Desk L1
INC000000401672,Medium,Service Desk - P3 Resolution Time,Met,12/08/2025 12:21,12/08/2025 12:49,Service Desk L1
INC000000401675,Low,Service Desk - P4 Resolution Time,Met,06/08/2025 12:59,06/08/2025 13:12,Service Desk L1
INC000000401677,Medium,Service Desk - P3 Resolution Time,Met,25/08/2025 13:13,25/08/2025 17:23,Service Desk Remote
INC000000401678,Medium,Service Desk - P3 Resolution Time,Met,20/08/2025 10:15,20/08/2025 11:38,Service Desk L1
INC000000401681,Medium,Service Desk - P3 Resolution Time,Met,06/08/2025 08:32,06/08/2025 10:20,Service Desk Remote
INC000000401683,Low,Service Desk - P4 Resolution Time,Met,18/08/2025 09:31,18/08/2025 09:47,Service Desk Remote
INC000000401683,Low,Network Operations - P4 Resolution Time,Met,18/08/2025 09:31,18/08/2025 09:47,Network Operations
INC000000401685,Low,Service Desk - P4 Resolution Time,Met,27/08/2025 08:06,27/08/2025 08:17,Service Desk L1
INC000000401687,Medium,Service Desk - P3 Resolution Time,Met,08/08/2025 12:33,08/08/2025 15:17,Service Desk L1
INC000000401690,Low,Service Desk - P4 Resolution Time,Met,05/08/2025 17:36,05/08/2025 17:51,Service Desk L1
INC000000401693,Low,Service Desk - P4 Resolution Time,Met,11/08/2025 14:23,11/08/2025 14:31,Service Desk L1
INC000000401696,Low,Service Desk - P4 Resolution Time,Met,04/08/2025 17:11,05/08/2025 04:46,Service Desk VIP
INC000000401699,Low,Service Desk - P4 Resolution Time,Met,25/08/2025 10:25,25/08/2025 15:46,Service Desk VIP
INC000000401702,Low,Service Desk - P4 Resolution Time,Met,20/08/2025 09:59,20/08/2025 10:06,Service Desk VIP
